posY,accX,accY,velX,velY
129.821816,0,0,0,0
129.821816,0,0,0,0
129.821816,0,0,0,0
129.821816,0,0,0,0
129.821816,0,0,0,0
129.821816,0,0,0,0
129.821816,0,0,0,0
129.821816,0,0,0,0
129.821816,0,0,0,0
129.821816,0,0,0,0
129.821816,0,0,0,0
129.821816,0,0,0,0
129.821816,0,0,0,0
129.821816,0,0,0,0
129.821816,0,0,0,0
129.821816,0,0,0,0
129.821816,0,0,0,0
132.827681,3.853502,3.178866,3.786311,3.005865
135.930612,0.134159,0.097065,3.92047,3.10293
139.036571,-0.012957,0.003028,3.907512,3.105959
142.139607,0.007468,-0.002922,3.91498,3.103036
145.248946,0.000744,0.006392,3.915611,3.109339
148.356496,0.00198,-0.001345,3.917031,3.10755
151.458901,0.000259,-0.005144,3.917291,3.102406
154.555651,0.016533,0.000851,3.925575,3.09675
157.660431,-0.000639,0.012554,3.919227,3.10478
160.763967,-0.011825,-0.001245,3.907402,3.103536
163.873413,0.003976,0.005911,3.911377,3.109446
166.983079,0.003876,0.00022,3.915253,3.109666
170.622672,-0.492826,0.529926,3.422428,3.639593
174.270617,-0.002291,0.009107,3.41943,3.647945
177.898704,0.006334,-0.019858,3.425764,3.628087
181.548653,0.005293,0.036568,3.417289,3.64995
185.192482,0.013857,0.001682,3.423815,3.643829
188.830884,0.012059,0.001249,3.429582,3.638402
192.436882,-0.041955,-0.032405,3.387627,3.605997
196.019861,-0.030176,-0.023018,3.357452,3.58298
199.558897,-0.019909,-0.043944,3.337542,3.539036
203.085223,-0.030666,-0.01271,3.306877,3.526326
206.565441,-0.024178,-0.046107,3.282699,3.480218
210.041995,-0.037931,-0.003664,3.244767,3.476555
213.451624,-0.003361,-0.066926,3.241406,3.409629
216.883366,-0.049906,0.022113,3.1915,3.431742
220.221717,-0.00086,-0.093391,3.19064,3.338351
223.606855,-0.055079,0.046787,3.135561,3.385138
226.885764,-0.00235,-0.10623,3.133211,3.278908
230.219562,-0.05669,0.05489,3.076521,3.333798
233.441166,0.025032,-0.112195,3.101553,3.221604
236.71338,-0.089531,0.050611,3.012022,3.272215
239.881158,0.044724,-0.104437,3.056747,3.167778
243.109321,-0.10556,0.060386,2.951186,3.228163
246.223307,0.055164,-0.114178,3.00635,3.113986
249.396198,-0.091078,0.058905,2.915272,3.172891
252.448954,0.035676,-0.120135,2.950948,3.052756
255.584483,-0.087937,0.082774,2.863012,3.135529
258.579272,0.050262,-0.140741,2.913274,2.994789
261.669249,-0.104879,0.095188,2.808395,3.089977
264.613065,0.056996,-0.146161,2.865391,2.943816
267.643566,-0.107304,0.086684,2.758087,3.030501
270.551029,0.068271,-0.123038,2.826358,2.907463
273.528903,-0.125345,0.070411,2.701013,2.977874
276.385406,0.077691,-0.121371,2.778704,2.856503
279.311381,-0.123018,0.069472,2.655687,2.925975
282.123244,0.083468,-0.114112,2.739154,2.811864
285.020272,-0.126353,0.085164,2.612801,2.897028
287.772736,0.08912,-0.144564,2.701921,2.752464
290.621226,-0.13991,0.096026,2.562011,2.84849
293.314716,0.092632,-0.155,2.654643,2.69349
296.127242,-0.132214,0.119037,2.522428,2.812527
298.765525,0.078813,-0.174244,2.601241,2.638283
301.539705,-0.123742,0.135897,2.4775,2.77418
304.138002,0.084291,-0.175883,2.561791,2.598297
306.866372,-0.115341,0.130072,2.44645,2.728369
309.418036,0.071618,-0.176706,2.518068,2.551664
312.10646,-0.115961,0.136761,2.402108,2.688425
314.614442,0.079156,-0.180443,2.481264,2.507982
317.254925,-0.123123,0.1325,2.358141,2.640482
319.719676,0.08492,-0.175731,2.443062,2.464751
322.319679,-0.124301,0.135253,2.31876,2.600004
324.730357,0.088196,-0.189326,2.406956,2.410678
327.30663,-0.12593,0.165595,2.281026,2.576273
329.675966,0.090346,-0.206937,2.371372,2.369336
332.200671,-0.13384,0.155369,2.237532,2.524705
334.538006,0.103949,-0.18737,2.34148,2.337335
337.030068,-0.159073,0.154727,2.182407,2.492062
339.308063,0.123909,-0.214068,2.306316,2.277994
341.769365,-0.157299,0.183308,2.149017,2.461303
344.002725,0.121477,-0.227943,2.270494,2.233359
346.425058,-0.15382,0.188974,2.116674,2.422334
348.624571,0.117531,-0.222821,2.234206,2.199513
351.0037,-0.166987,0.179615,2.067218,2.379128
353.159004,0.127346,-0.223825,2.194564,2.155304
355.510318,-0.160976,0.196011,2.033588,2.351315
357.613653,0.142558,-0.24798,2.176147,2.103335
359.940384,-0.18503,0.223397,1.991117,2.326731
362.002945,0.162502,-0.264171,2.153619,2.062561
364.317998,-0.223206,0.252492,1.930413,2.315053
366.324469,0.210909,-0.308582,2.141322,2.006471
368.613327,-0.260808,0.282388,1.880514,2.288859
370.567836,0.24139,-0.33435,2.121904,1.954509
372.841955,-0.286377,0.319609,1.835526,2.274118
374.745217,0.262626,-0.370856,2.098152,1.903262
376.993819,-0.3009,0.34534,1.797252,2.248602
378.841112,0.295755,-0.401309,2.093007,1.847293
381.085982,-0.373343,0.397577,1.719664,2.24487
382.860495,0.372889,-0.470357,2.092552,1.774513
385.11919,-0.433854,0.484182,1.658698,2.258695
386.816402,0.454693,-0.561483,2.113391,1.697212
389.08917,-0.551907,0.575556,1.561484,2.272768
390.687289,0.594372,-0.674648,2.155856,1.598119
393.029656,-0.719573,0.744247,1.436284,2.342366
394.465197,0.808059,-0.906826,2.244342,1.435541
396.925856,-0.998072,1.025119,1.24627,2.460659
398.131586,1.17448,-1.254929,2.420749,1.20573
400.8945,-1.613061,1.557183,0.807689,2.762914
400.8945,-1.613061,1.557183,0.807689,2.762914
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
400.8945,0,0,0,0
399.160756,-3.586092,-4.496658,-2.778404,-1.733744
399.741168,-2.607707,2.363233,-4.966198,0.580413
399.945918,-0.047695,-0.374922,-4.995806,0.204749
400.05094,0.004831,-0.099727,-4.990975,0.105022
400.136692,-0.010285,-0.019236,-4.999265,0.085752
400.220994,0.012616,-0.00145,-4.986649,0.084302
400.331168,-0.008915,0.025873,-4.995564,0.110175
400.432558,0.004053,-0.008785,-4.991512,0.101389
400.523934,-0.015125,-0.009876,-4.999165,0.091376
400.609525,0.006015,-0.005785,-4.99315,0.085591
400.699515,-0.011498,0.004497,-4.99919,0.08999
400.812841,-0.00229,0.023399,-4.998716,0.113326
400.914929,0.003102,-0.011238,-4.995613,0.102088
401.017418,-0.004962,0.000433,-4.99895,0.102488
401.107136,0.007096,-0.01277,-4.991853,0.089719
401.206235,-0.011364,0.009463,-4.999018,0.099098
401.295066,-0.003826,-0.010203,-4.999211,0.088831
401.390195,-0.005571,0.006407,-4.999095,0.095129
401.489491,-0.002874,0.004225,-4.999014,0.099295
401.603508,-0.000868,0.014749,-4.9987,0.114018
401.697761,-0.00924,-0.019598,-4.999112,0.094253
401.802241,0.001985,0.010227,-4.997126,0.10448
401.901946,-0.008801,-0.004636,-4.999006,0.099705
402.003633,-0.006066,0.002106,-4.998966,0.101687
402.105905,0.00441,0.000585,-4.994556,0.102272
402.196161,-0.002293,-0.012016,-4.996849,0.090256
402.293112,-0.005707,0.006763,-4.99906,0.096951
402.392849,0.000675,0.002787,-4.998385,0.099738
402.489111,0.012577,-0.003476,-4.985808,0.096262
402.595443,-0.013895,0.010087,-4.998869,0.106332
402.685782,-0.005272,-0.015903,-4.999184,0.090339
402.7875,-0.005051,0.011487,-4.998965,0.101718
402.882984,0.011171,-0.006235,-4.987794,0.095483
402.980424,-0.015004,0.002031,-4.99905,0.097441
403.092577,0.005224,0.014712,-4.993826,0.112153
403.184098,-0.015198,-0.020451,-4.999162,0.091521
403.276941,-0.004636,0.001408,-4.999138,0.092843
403.37553,0.003115,0.005746,-4.996023,0.098589
403.476849,-0.00816,0.002836,-4.998973,0.101319
403.585565,-0.002801,0.007461,-4.998818,0.108715
403.676461,-0.001987,-0.017789,-4.999174,0.090896
403.782957,0.002372,0.015599,-4.996802,0.106496
403.880655,-0.003089,-0.008781,-4.999045,0.097698
403.985131,-0.004518,0.006875,-4.998908,0.104475
404.078893,0.005635,-0.010713,-4.993274,0.093763
404.171745,-0.009501,-0.000844,-4.999138,0.092851
404.270219,-0.001979,0.005663,-4.99903,0.098474
404.37074,0.012415,0.002048,-4.986615,0.100522
404.472346,-0.01744,0.001187,-4.998968,0.101605
404.566431,0.013674,-0.00752,-4.985293,0.094085
404.675771,-0.019933,0.015396,-4.998804,0.10934
404.775411,0.005725,-0.0097,-4.99308,0.099641
404.859216,-0.010022,-0.015772,-4.999298,0.083805
404.955366,0.003228,0.012344,-4.99607,0.096149
404.959603,4.96782,-0.091912,-0.02825,0.004237
404.959603,4.96782,-0.091912,-0.02825,0.004237
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
404.959603,0,0,0,0
401.328048,-3.406636,-3.635792,-3.434886,-3.631555
397.704548,0.007551,0.008056,-3.427335,-3.623499
394.074612,-0.013176,-0.008517,-3.438541,-3.629936
390.439317,0.003364,-0.007796,-3.432875,-3.635295
386.808471,-0.005672,0.003428,-3.437581,-3.630846
383.179494,0.00603,0.001869,-3.431551,-3.628977
379.545204,-0.004245,-0.007277,-3.433939,-3.63429
375.910791,0.004212,-0.000124,-3.429727,-3.634414
372.281951,-0.006745,0.005574,-3.436471,-3.62884
368.650265,-0.006377,-0.009353,-3.436692,-3.631687
365.017031,-0.002798,-0.006236,-3.435057,-3.633234
361.387801,-0.004271,0.003961,-3.439287,-3.62923
357.752177,0.004356,-0.008942,-3.432526,-3.635624
354.12243,-0.00748,0.004541,-3.438741,-3.629747
350.497216,-0.013076,-0.004203,-3.443519,-3.625214
346.866569,0.002375,-0.008973,-3.437791,-3.630646
343.231724,0.000517,-0.008352,-3.433351,-3.634845
339.60123,-0.0046,0.004352,-3.437951,-3.630494
335.970028,0.005935,-0.000708,-3.432016,-3.631202
332.338757,-0.008697,-0.003854,-3.437131,-3.631271
328.704409,0.015903,-0.003077,-3.421228,-3.634348
325.072677,-0.019327,-0.001517,-3.436644,-3.631732
321.444237,0.00949,0.003292,-3.427154,-3.62844
317.811095,-0.011262,-0.008151,-3.435154,-3.633141
314.183099,-0.007503,0.002964,-3.440588,-3.627996
310.546759,0.006623,-0.010673,-3.431767,-3.636341
306.919075,-0.007312,0.008657,-3.43908,-3.627684
303.28848,0.000666,-0.003512,-3.437845,-3.630595
299.655349,0.001831,-0.003431,-3.435166,-3.63313
296.026254,-0.007654,0.000456,-3.439428,-3.629096
292.397428,0.001478,0.00027,-3.43795,-3.628826
288.77124,0.001127,0.002637,-3.436824,-3.626189
285.142621,-0.0078,-0.00738,-3.439931,-3.628619
281.518897,-0.00335,0.004895,-3.443281,-3.623724
277.887385,0.001162,-0.013328,-3.436877,-3.631512
274.256003,0.002939,0.00013,-3.433938,-3.631382
270.632621,-0.001414,0.008,-3.435352,-3.623382
266.998683,0.001387,-0.010556,-3.433965,-3.633938
263.369058,-0.004403,0.004313,-3.438368,-3.629625
259.743106,0.001896,0.003674,-3.436472,-3.625951
256.115829,0.002591,-0.001326,-3.433881,-3.627277
252.491556,-0.004789,0.003004,-3.43867,-3.624273
248.863442,0.001825,-0.00384,-3.436845,-3.628113
245.23118,-0.002765,-0.007878,-3.436083,-3.632263
241.610164,-0.000858,0.011247,-3.436942,-3.621016
237.984575,-0.004916,-0.004573,-3.441858,-3.625589
234.349286,0.003523,-0.015475,-3.432882,-3.635289
230.713972,-0.003241,-0.003485,-3.432855,-3.635314
227.091488,-0.019291,0.006779,-3.44639,-3.622484
223.4594,0.011399,-0.009603,-3.434991,-3.632088
219.829897,-0.008095,-0.00173,-3.438998,-3.629503
216.19173,0.012927,-0.008664,-3.426071,-3.638167
212.569471,-0.010274,0.015908,-3.436345,-3.622259
208.945007,0.004408,-0.002205,-3.431937,-3.624465
205.313385,-0.009168,-0.011748,-3.43676,-3.631622
201.690525,-0.016782,0.000829,-3.445996,-3.622859
198.065102,0.013372,-0.002564,-3.432625,-3.625424
194.431984,0.010068,-0.007694,-3.422557,-3.633117
190.821214,-0.020027,0.022347,-3.442584,-3.610771
187.189633,0.00106,-0.025797,-3.436804,-3.63158
183.56436,-0.006873,0.006075,-3.443456,-3.625273
179.939174,0.008813,0.000087,-3.434644,-3.625186
176.31561,-0.000772,0.001623,-3.435416,-3.623563
172.685248,-0.004721,-0.00896,-3.438091,-3.630362
169.702056,-0.583381,0.640539,-4.012551,-2.983192
169.046661,3.106546,2.327797,-0.906006,-0.655395
166.070802,-3.07462,-2.320465,-3.980626,-2.97586
165.469459,3.133411,2.374517,-0.847214,-0.601343
162.494702,-3.115024,-2.373414,-3.962239,-2.974757
161.948048,3.174492,2.428104,-0.787746,-0.546653
158.985936,-3.153885,-2.415459,-3.941632,-2.962112
158.483121,3.213379,2.459296,-0.728252,-0.502816
155.528705,-3.198284,-2.4516,-3.926536,-2.954416
155.085829,3.257004,2.51154,-0.669532,-0.442876
152.122025,-3.235376,-2.520928,-3.904908,-2.963804
151.739655,3.292071,2.581433,-0.612837,-0.38237
148.775643,-3.270002,-2.581642,-3.88284,-2.964012
148.453027,3.327647,2.641397,-0.555192,-0.322615
145.489683,-3.325652,-2.640729,-3.880845,-2.963344
145.225857,3.38667,2.699518,-0.494175,-0.263826
142.260027,-3.36437,-2.702004,-3.858545,-2.96583
142.046803,3.413609,2.752606,-0.444936,-0.213224
139.058955,-3.392938,-2.774625,-3.837874,-2.987848
138.941924,3.437138,2.870818,-0.400736,-0.117031
135.918616,-3.396064,-2.906278,-3.7968,-3.023308
135.891312,3.408348,2.996004,-0.388451,-0.027304
132.79664,-3.327041,-3.067368,-3.715492,-3.094672
132.79664,-3.327041,-3.067368,-3.715492,-3.094672
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
132.79664,0,0,0,0
130.248444,4.976032,0.546476,1.26054,-2.548196
128.071987,3.233509,0.371739,4.494049,-2.176457
